image,label
"[[[ 20  60 112]
  [ 47  86 126]
  [ 52  90 121]
  ...
  [ 27  78 134]
  [ 23  73 129]
  [ 21  69 125]]

 [[ 21  61 113]
  [ 50  88 128]
  [ 53  91 122]
  ...
  [ 25  76 132]
  [ 23  72 128]
  [ 25  72 128]]

 [[ 21  61 114]
  [ 52  91 131]
  [ 56  94 125]
  ...
  [ 27  79 132]
  [ 25  75 128]
  [ 25  73 126]]

 ...

 [[  0  23  63]
  [  0  26  65]
  [  3  24  62]
  ...
  [  0   0  12]
  [  0   0  13]
  [  0   0  12]]

 [[  1  23  59]
  [  0  21  57]
  [  0  19  55]
  ...
  [  0   1   9]
  [  0   2  10]
  [  0   2   9]]

 [[  2  21  54]
  [  1  20  58]
  [  0  14  57]
  ...
  [  0   0   8]
  [  0   0   3]
  [  1   2   6]]]",0
"[[[ 53  88 162]
  [ 56  86 156]
  [ 61  83 151]
  ...
  [ 22  27  55]
  [ 23  26  59]
  [ 23  25  61]]

 [[ 54  88 162]
  [ 56  83 154]
  [ 60  82 148]
  ...
  [ 20  29  64]
  [ 21  28  68]
  [ 21  28  70]]

 [[ 50  81 157]
  [ 51  78 147]
  [ 58  80 143]
  ...
  [ 15  25  62]
  [ 15  23  65]
  [ 15  23  66]]

 ...

 [[ 10  20  27]
  [  3  12  20]
  [ 10  18  33]
  ...
  [ 19  20  31]
  [ 32  36  52]
  [ 61  66  84]]

 [[ 19  17  42]
  [  9   6  22]
  [  8   8  16]
  ...
  [ 11  14  15]
  [ 12  17  23]
  [ 28  34  42]]

 [[ 72  68 101]
  [ 69  65  90]
  [ 28  23  38]
  ...
  [ 32  33  34]
  [ 31  35  40]
  [ 25  31  38]]]",0
"[[[ 25  17  70]
  [ 25  17  70]
  [ 25  17  70]
  ...
  [ 28  15  43]
  [ 25  12  37]
  [ 21   8  32]]

 [[ 25  17  70]
  [ 25  17  70]
  [ 25  17  70]
  ...
  [ 29  17  44]
  [ 31  18  42]
  [ 19   6  30]]

 [[ 25  16  71]
  [ 25  16  71]
  [ 25  16  71]
  ...
  [ 26  14  42]
  [ 32  20  45]
  [ 15   4  28]]

 ...

 [[ 56  94 101]
  [ 62  95 100]
  [ 78 103 105]
  ...
  [116 150 173]
  [117 151 174]
  [119 150 174]]

 [[ 65  99 103]
  [ 72 103 106]
  [ 82 105 106]
  ...
  [117 149 172]
  [116 148 171]
  [117 148 171]]

 [[ 66  99 102]
  [ 74 103 104]
  [ 83 105 106]
  ...
  [118 149 173]
  [117 148 171]
  [117 148 171]]]",0
"[[[ 85  84  80]
  [102 102  98]
  [117 120 115]
  ...
  [ 88  86  89]
  [ 80  93  89]
  [ 78  74  70]]

 [[ 78  77  73]
  [110 111 107]
  [106 109 104]
  ...
  [ 82  80  82]
  [ 79  93  89]
  [ 80  77  73]]

 [[ 80  79  76]
  [100 101  97]
  [106 108 104]
  ...
  [ 81  80  82]
  [ 86  99  97]
  [ 89  89  85]]

 ...

 [[110 137 125]
  [134 148 161]
  [ 81  96  88]
  ...
  [ 11  15   5]
  [ 39  36  45]
  [ 34  27  33]]

 [[ 70 100  78]
  [107 123 129]
  [140 155 149]
  ...
  [ 52  55  45]
  [ 60  56  68]
  [ 45  38  45]]

 [[155 187 159]
  [ 54  71  72]
  [108 123 118]
  ...
  [ 74  77  69]
  [ 95  91 104]
  [ 33  26  33]]]",0
"[[[142 151 148]
  [143 152 149]
  [143 152 149]
  ...
  [113 108  69]
  [129 124  84]
  [140 135  97]]

 [[144 155 153]
  [146 156 154]
  [146 157 154]
  ...
  [140 133 101]
  [149 143 117]
  [159 153 128]]

 [[148 159 157]
  [151 161 161]
  [151 162 162]
  ...
  [160 152 129]
  [168 161 144]
  [176 169 153]]

 ...

 [[ 78  84  67]
  [ 97 100  84]
  [104 105  89]
  ...
  [125 134 137]
  [131 138 135]
  [118 124 119]]

 [[ 90  95  78]
  [ 94  97  81]
  [ 98  99  83]
  ...
  [125 134 137]
  [123 132 131]
  [125 133 131]]

 [[ 88  91  75]
  [ 94  97  81]
  [ 77  78  62]
  ...
  [121 130 133]
  [120 130 137]
  [119 130 136]]]",0
"[[[ 82 118 148]
  [ 83 119 149]
  [ 85 120 150]
  ...
  [184 200 207]
  [184 200 207]
  [184 200 207]]

 [[ 82 118 148]
  [ 83 119 149]
  [ 85 121 151]
  ...
  [185 200 208]
  [185 201 208]
  [185 201 208]]

 [[ 83 119 149]
  [ 84 119 150]
  [ 85 121 151]
  ...
  [186 201 209]
  [186 202 209]
  [186 202 209]]

 ...

 [[ 60  97 141]
  [ 62  97 141]
  [ 64  97 142]
  ...
  [112 147 173]
  [113 148 174]
  [113 148 174]]

 [[ 61  98 142]
  [ 66 101 145]
  [ 67 100 145]
  ...
  [115 150 175]
  [115 150 176]
  [115 150 176]]

 [[ 62  99 143]
  [ 67 102 146]
  [ 67 100 145]
  ...
  [115 149 175]
  [113 148 174]
  [112 147 173]]]",0
"[[[123 147 147]
  [128 157 162]
  [190 213 211]
  ...
  [ 75 103 127]
  [ 74 102 126]
  [ 73 101 126]]

 [[115 139 139]
  [119 147 152]
  [192 216 214]
  ...
  [ 60  89 118]
  [ 59  89 117]
  [ 59  87 116]]

 [[118 142 142]
  [119 148 153]
  [197 220 219]
  ...
  [ 52  82 118]
  [ 50  81 117]
  [ 50  79 116]]

 ...

 [[ 24  21  36]
  [ 18  16  27]
  [ 19  18  27]
  ...
  [204 199 201]
  [194 189 191]
  [199 194 196]]

 [[ 20  17  32]
  [ 17  16  27]
  [ 17  16  25]
  ...
  [203 198 200]
  [202 197 199]
  [198 193 195]]

 [[ 25  22  37]
  [ 18  17  28]
  [  7   7  14]
  ...
  [207 202 204]
  [208 204 205]
  [193 188 190]]]",0
"[[[ 19  97 163]
  [ 14  89 155]
  [ 20  90 157]
  ...
  [  0  49 122]
  [  0  47 122]
  [ 13 111 178]]

 [[ 25 103 169]
  [ 27 102 168]
  [ 24  94 161]
  ...
  [  0  52 119]
  [ 18  86 152]
  [ 26 106 167]]

 [[ 20  99 165]
  [ 26 102 168]
  [ 30 102 169]
  ...
  [  0  55 115]
  [ 24 124 175]
  [  0  89 146]]

 ...

 [[  9 104 183]
  [  7 102 182]
  [  3  96 176]
  ...
  [  3  80 147]
  [ 13  84 154]
  [  7  78 148]]

 [[  7 102 182]
  [  5 100 180]
  [  0  92 172]
  ...
  [  3  67 136]
  [ 14  73 145]
  [  9  69 140]]

 [[  9 104 184]
  [  4  99 179]
  [  0  92 173]
  ...
  [  8  64 134]
  [ 16  66 140]
  [ 12  62 135]]]",0
"[[[ 80 108 145]
  [ 70 108 148]
  [ 69 112 150]
  ...
  [ 67  97 122]
  [ 63  94 117]
  [ 55  83 107]]

 [[ 77 104 135]
  [ 65  96 129]
  [ 69 104 137]
  ...
  [ 66  97 122]
  [ 68  99 122]
  [ 61  89 113]]

 [[ 45  75 100]
  [ 41  71 100]
  [ 43  71 102]
  ...
  [ 68 102 126]
  [ 67  99 122]
  [ 65  96 119]]

 ...

 [[ 53  85  66]
  [ 54  86  67]
  [ 53  85  66]
  ...
  [ 57  97  74]
  [ 55  94  72]
  [ 55  94  72]]

 [[ 53  84  66]
  [ 55  87  68]
  [ 55  87  68]
  ...
  [ 56  96  74]
  [ 56  95  73]
  [ 54  93  71]]

 [[ 50  82  64]
  [ 53  85  66]
  [ 54  86  67]
  ...
  [ 55  94  72]
  [ 57  96  74]
  [ 55  94  72]]]",0
"[[[ 18   9  83]
  [ 15  13  73]
  [ 16  10  69]
  ...
  [ 16  12  52]
  [ 38  24 114]
  [ 23  14 120]]

 [[ 17   9  81]
  [ 15  12  72]
  [ 17  11  70]
  ...
  [  3   1  33]
  [ 40  29 113]
  [ 23  15 120]]

 [[ 18  10  80]
  [ 14  12  72]
  [ 16   9  70]
  ...
  [  2   3  25]
  [ 43  35 105]
  [ 24  17 119]]

 ...

 [[  8  10  31]
  [ 17  10  66]
  [ 23  12  84]
  ...
  [ 32  78 150]
  [ 26  72 141]
  [ 40  86 153]]

 [[ 10  12  33]
  [ 16   9  66]
  [ 23  12  83]
  ...
  [ 26  64 136]
  [ 24  63 130]
  [ 38  79 143]]

 [[ 11  12  34]
  [ 16   9  65]
  [ 22  11  83]
  ...
  [ 19  54 127]
  [ 20  56 124]
  [ 26  62 127]]]",0
"[[[190 112  33]
  [199 166 162]
  [ 76  65  97]
  ...
  [217 119   1]
  [217 119   1]
  [217 119   1]]

 [[193 114  29]
  [183 150 141]
  [ 86  73 102]
  ...
  [216 118   0]
  [216 118   0]
  [216 118   0]]

 [[197 118  23]
  [166 131 114]
  [ 59  45  70]
  ...
  [215 116   0]
  [215 116   0]
  [215 116   0]]

 ...

 [[ 75 131 137]
  [ 69 129 136]
  [ 87 149 157]
  ...
  [ 98 150 182]
  [ 87 139 168]
  [ 83 133 159]]

 [[ 69 118 138]
  [ 75 128 147]
  [ 71 129 148]
  ...
  [ 91 150 181]
  [ 83 143 172]
  [ 83 146 169]]

 [[ 76 117 148]
  [ 82 128 157]
  [ 75 125 154]
  ...
  [ 77 146 175]
  [ 73 142 169]
  [ 66 137 159]]]",0
"[[[114 151 189]
  [113 151 188]
  [113 150 189]
  ...
  [ 98 137 176]
  [ 98 137 176]
  [103 139 175]]

 [[108 147 185]
  [107 146 184]
  [107 146 184]
  ...
  [ 94 133 172]
  [ 94 133 172]
  [ 98 135 171]]

 [[108 148 186]
  [108 148 186]
  [108 148 186]
  ...
  [ 93 132 171]
  [ 93 132 171]
  [ 97 136 174]]

 ...

 [[238 243 252]
  [238 243 252]
  [238 243 252]
  ...
  [ 34  51  86]
  [ 33  50  85]
  [ 35  50  84]]

 [[238 243 252]
  [238 243 252]
  [238 243 252]
  ...
  [ 29  45  81]
  [ 29  45  81]
  [ 33  48  81]]

 [[238 243 252]
  [238 243 252]
  [238 243 252]
  ...
  [ 35  51  87]
  [ 39  55  91]
  [ 43  57  90]]]",0
"[[[174 177 177]
  [205 207 207]
  [212 213 213]
  ...
  [210 210 210]
  [212 212 212]
  [177 177 177]]

 [[188 190 190]
  [254 254 254]
  [253 253 253]
  ...
  [252 252 252]
  [252 252 252]
  [190 190 190]]

 [[190 190 190]
  [255 255 255]
  [255 255 255]
  ...
  [253 253 253]
  [250 250 250]
  [189 189 189]]

 ...

 [[194 189 190]
  [255 254 254]
  [253 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [191 191 191]]

 [[193 189 190]
  [255 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [253 253 253]
  [191 191 191]]

 [[175 175 175]
  [208 208 208]
  [211 211 211]
  ...
  [210 210 210]
  [213 213 213]
  [175 175 175]]]",0
"[[[ 20   8  14]
  [ 20   7  13]
  [ 18   6  12]
  ...
  [ 68  55  74]
  [ 75  59  73]
  [ 76  59  73]]

 [[ 20   8  14]
  [ 20   8  13]
  [ 18   6  12]
  ...
  [ 66  54  73]
  [ 72  57  72]
  [ 74  57  73]]

 [[ 20   8  14]
  [ 19   8  13]
  [ 18   6  12]
  ...
  [ 64  53  73]
  [ 68  54  71]
  [ 70  54  71]]

 ...

 [[ 19   8  34]
  [ 19   8  34]
  [ 17   8  34]
  ...
  [ 36  26 107]
  [ 28  16  99]
  [ 27  15  99]]

 [[ 20   9  35]
  [ 20   9  35]
  [ 18   9  35]
  ...
  [ 39  28 108]
  [ 32  16 100]
  [ 34  18 102]]

 [[ 21  10  36]
  [ 20  10  36]
  [ 19  10  36]
  ...
  [ 48  35 115]
  [ 49  31 116]
  [ 51  32 117]]]",0
"[[[ 19  69 110]
  [ 19  59  97]
  [ 35  61  93]
  ...
  [ 25  88 132]
  [ 24  87 131]
  [ 23  86 130]]

 [[ 19  68 109]
  [ 23  62 100]
  [ 35  59  90]
  ...
  [ 21  84 128]
  [ 21  84 128]
  [ 20  83 127]]

 [[ 18  67 107]
  [ 28  65 103]
  [ 34  58  88]
  ...
  [ 21  83 129]
  [ 21  83 129]
  [ 20  82 128]]

 ...

 [[ 31  66 110]
  [ 33  68 112]
  [ 35  72 116]
  ...
  [ 18  67 110]
  [ 12  63 104]
  [  6  56  94]]

 [[ 30  66 109]
  [ 32  68 112]
  [ 35  72 116]
  ...
  [ 17  72 120]
  [ 11  71 117]
  [  7  66 108]]

 [[ 28  65 109]
  [ 30  67 111]
  [ 32  71 115]
  ...
  [ 12  79 129]
  [  8  77 129]
  [  4  72 120]]]",0
"[[[ 60  77  66]
  [ 56  73  62]
  [ 59  74  63]
  ...
  [ 59  71  83]
  [ 62  74  86]
  [ 59  71  83]]

 [[ 68  84  74]
  [ 52  69  58]
  [ 48  62  51]
  ...
  [ 52  68  80]
  [ 48  64  76]
  [ 47  63  75]]

 [[ 64  80  70]
  [ 57  74  63]
  [ 59  73  62]
  ...
  [ 64  82  93]
  [ 58  76  87]
  [ 48  66  77]]

 ...

 [[ 43 131 185]
  [ 64 154 208]
  [ 70 162 215]
  ...
  [ 36  37  58]
  [ 36  35  52]
  [ 52  53  67]]

 [[ 77 172 225]
  [ 89 185 238]
  [ 76 175 227]
  ...
  [ 45  39  79]
  [ 42  33  64]
  [ 56  44  73]]

 [[ 71 172 224]
  [ 70 172 224]
  [ 75 179 230]
  ...
  [ 71  62 113]
  [ 57  47  99]
  [ 57  49 102]]]",0
"[[[0 0 1]
  [1 1 1]
  [0 1 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[2 0 1]
  [2 2 2]
  [0 1 0]
  ...
  [0 1 0]
  [1 1 1]
  [0 0 0]]

 [[5 1 1]
  [2 1 1]
  [0 1 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",0
"[[[ 53  57  92]
  [ 48  51  89]
  [ 32  38  77]
  ...
  [ 24  76 156]
  [ 53  79 139]
  [133 122 143]]

 [[ 54  58  93]
  [ 51  54  92]
  [ 33  38  76]
  ...
  [ 29  80 162]
  [ 54  80 145]
  [115 110 134]]

 [[ 58  59  95]
  [ 56  57  95]
  [ 34  37  77]
  ...
  [ 29  80 160]
  [ 47  77 144]
  [ 72  70 102]]

 ...

 [[132 118 118]
  [131 117 118]
  [131 117 117]
  ...
  [139 131 138]
  [133 125 132]
  [128 120 127]]

 [[128 116 116]
  [131 118 118]
  [135 123 123]
  ...
  [138 131 137]
  [136 128 135]
  [131 123 130]]

 [[124 114 114]
  [129 119 119]
  [132 122 122]
  ...
  [137 129 136]
  [131 123 130]
  [130 122 129]]]",0
"[[[255 254 255]
  [253 255 255]
  [249 253 252]
  ...
  [255 255 255]
  [255 254 255]
  [252 252 252]]

 [[255 255 255]
  [253 255 255]
  [251 255 254]
  ...
  [255 255 254]
  [255 254 255]
  [252 252 252]]

 [[255 255 255]
  [255 255 255]
  [250 252 252]
  ...
  [255 255 252]
  [255 255 255]
  [252 252 252]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [252 252 252]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [252 252 252]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [252 252 252]]]",0
"[[[122  98 128]
  [ 91 105 157]
  [ 81 128 166]
  ...
  [255 255 255]
  [255 255 255]
  [254 254 254]]

 [[100  85 120]
  [ 92 108 157]
  [ 60  99 133]
  ...
  [253 253 253]
  [254 254 254]
  [255 255 255]]

 [[ 92  92 132]
  [ 93 113 156]
  [ 64  87 121]
  ...
  [244 244 244]
  [248 248 248]
  [250 250 250]]

 ...

 [[253 253 253]
  [253 253 253]
  [245 245 245]
  ...
  [199 199 199]
  [220 220 220]
  [238 238 238]]

 [[254 254 254]
  [251 251 251]
  [246 246 246]
  ...
  [220 220 220]
  [234 234 234]
  [247 247 247]]

 [[255 255 255]
  [254 254 254]
  [253 253 253]
  ...
  [239 239 239]
  [243 243 243]
  [250 250 250]]]",0
"[[[  1  36 101]
  [  3  37 103]
  [  8  39 111]
  ...
  [  7 106 188]
  [  7 105 189]
  [  5 103 187]]

 [[  3  36 105]
  [  5  37 107]
  [  4  36 109]
  ...
  [ 10 107 190]
  [  6 104 188]
  [  5 103 187]]

 [[  5  37 109]
  [  6  37 111]
  [  3  34 109]
  ...
  [ 10 107 189]
  [  8 105 189]
  [  7 104 187]]

 ...

 [[  6   0   1]
  [  6   0   1]
  [  6   0   1]
  ...
  [  6   0  17]
  [  6   0   4]
  [  5   0   1]]

 [[  6   0   1]
  [  6   0   1]
  [  6   0   1]
  ...
  [  6   0  17]
  [  6   0   4]
  [  5   0   1]]

 [[  6   0   1]
  [  6   0   1]
  [  6   0   1]
  ...
  [  6   0  17]
  [  7   1   5]
  [  5   0   1]]]",0
"[[[118 131 129]
  [118 131 129]
  [118 131 129]
  ...
  [ 88 114 126]
  [ 88 114 126]
  [ 88 114 126]]

 [[121 134 131]
  [121 134 131]
  [121 134 131]
  ...
  [ 89 115 126]
  [ 89 115 126]
  [ 89 115 126]]

 [[124 137 135]
  [124 137 135]
  [124 137 135]
  ...
  [ 90 116 128]
  [ 90 116 128]
  [ 90 116 128]]

 ...

 [[ 79  70  67]
  [ 78  69  66]
  [ 79  70  67]
  ...
  [ 49  67  74]
  [ 49  67  74]
  [ 51  69  76]]

 [[ 80  71  68]
  [ 79  70  67]
  [ 79  70  68]
  ...
  [ 49  67  74]
  [ 50  68  75]
  [ 51  69  76]]

 [[ 81  72  69]
  [ 79  71  67]
  [ 81  72  69]
  ...
  [ 50  68  75]
  [ 52  70  77]
  [ 52  70  77]]]",0
"[[[255 254 248]
  [255 255 249]
  [254 254 252]
  ...
  [ 35  43  43]
  [ 33  41  41]
  [ 32  40  40]]

 [[149 135 120]
  [206 192 178]
  [228 220 205]
  ...
  [ 34  42  42]
  [ 35  44  44]
  [ 38  46  46]]

 [[104  88  79]
  [111  96  84]
  [117 103  87]
  ...
  [ 39  47  47]
  [ 39  47  47]
  [ 38  46  46]]

 ...

 [[ 36  57  60]
  [ 53  73  76]
  [ 45  65  69]
  ...
  [ 33  48  50]
  [ 34  49  51]
  [ 29  44  46]]

 [[ 37  59  60]
  [ 46  68  69]
  [ 41  62  64]
  ...
  [ 33  48  50]
  [ 30  45  47]
  [ 32  47  49]]

 [[ 45  66  68]
  [ 43  64  66]
  [ 35  56  58]
  ...
  [ 31  46  48]
  [ 30  45  47]
  [ 28  43  45]]]",0
"[[[  4  13  23]
  [  5  14  24]
  [  6  16  26]
  ...
  [  0   0   0]
  [  2   0   0]
  [  2   0   0]]

 [[  4  13  23]
  [  5  14  24]
  [  6  16  26]
  ...
  [  1   2   0]
  [  1   1   1]
  [  1   1   1]]

 [[  4  13  23]
  [  5  14  24]
  [  6  16  26]
  ...
  [  2   2   3]
  [  0   2   2]
  [  0   2   2]]

 ...

 [[ 98  92  84]
  [107 103  99]
  [136 135 135]
  ...
  [ 91 123 155]
  [ 92 120 153]
  [ 82 103 123]]

 [[ 86  65  60]
  [ 86  69  67]
  [124 109 112]
  ...
  [ 95 128 160]
  [ 95 123 156]
  [ 83 102 123]]

 [[ 64  34  24]
  [ 63  34  27]
  [ 93  67  65]
  ...
  [ 95 127 160]
  [ 98 124 152]
  [ 85 101 127]]]",0
"[[[ 64  57  72]
  [ 62  55  70]
  [ 68  61  75]
  ...
  [179 178 198]
  [176 175 195]
  [177 176 196]]

 [[ 97  90 105]
  [101  95 110]
  [118 112 127]
  ...
  [178 178 193]
  [179 180 195]
  [185 185 200]]

 [[142 136 153]
  [145 141 156]
  [162 157 173]
  ...
  [178 181 185]
  [165 168 172]
  [147 149 154]]

 ...

 [[223 152  63]
  [223 153  62]
  [226 156  64]
  ...
  [ 70  78 142]
  [ 70  78 142]
  [ 69  77 141]]

 [[224 153  65]
  [225 155  65]
  [228 158  67]
  ...
  [ 73  79 141]
  [ 73  79 141]
  [ 72  78 140]]

 [[232 161  74]
  [232 161  73]
  [230 160  71]
  ...
  [ 80  81 141]
  [ 80  81 141]
  [ 80  81 141]]]",0
"[[[ 94 109 112]
  [101 116 119]
  [102 117 120]
  ...
  [102 116 123]
  [ 99 115 122]
  [ 99 115 122]]

 [[ 91 106 109]
  [ 94 109 112]
  [ 94 109 112]
  ...
  [ 99 116 123]
  [100 116 123]
  [ 98 114 121]]

 [[ 82  97 100]
  [ 87 102 105]
  [ 90 105 108]
  ...
  [ 96 114 121]
  [ 99 115 122]
  [ 97 113 120]]

 ...

 [[ 61 101 145]
  [ 68 103 149]
  [ 55 102 146]
  ...
  [ 70  86  84]
  [ 12  15  16]
  [ 24  25  24]]

 [[ 58 104 148]
  [ 56 100 145]
  [ 54 109 151]
  ...
  [ 67  82  79]
  [ 11  14  15]
  [ 17  19  17]]

 [[ 54 105 148]
  [ 52 109 151]
  [ 57 119 161]
  ...
  [ 65  80  77]
  [ 17  21  19]
  [ 19  20  17]]]",0
"[[[  3  44 109]
  [  9  50 113]
  [ 11  52 115]
  ...
  [ 22  46  91]
  [  6  21  61]
  [ 13  18  52]]

 [[  7  46 112]
  [  8  45 111]
  [  8  45 110]
  ...
  [  7  20  56]
  [ 15  20  50]
  [ 13  14  39]]

 [[  9  44 113]
  [ 11  45 112]
  [ 17  50 116]
  ...
  [ 16  17  41]
  [ 15   9  26]
  [ 10   4  19]]

 ...

 [[ 22  75 134]
  [ 20  64 120]
  [ 10  47  97]
  ...
  [  0  46 117]
  [  3  56 127]
  [  4  60 131]]

 [[ 23  73 133]
  [ 17  58 115]
  [ 10  46  96]
  ...
  [  2  43 113]
  [  0  40 111]
  [  3  48 120]]

 [[ 19  67 129]
  [ 12  52 109]
  [ 10  45  95]
  ...
  [ 18  61 130]
  [  3  39 109]
  [  1  32 104]]]",0
"[[[ 43  41  46]
  [ 42  40  46]
  [ 44  42  48]
  ...
  [118 115 107]
  [118 115 107]
  [120 117 109]]

 [[ 44  42  48]
  [ 44  42  48]
  [ 39  37  43]
  ...
  [117 114 106]
  [116 113 105]
  [118 114 106]]

 [[ 41  39  45]
  [ 42  40  46]
  [ 42  40  46]
  ...
  [119 114 107]
  [120 114 107]
  [119 113 106]]

 ...

 [[130  87  54]
  [ 67  30  10]
  [ 33   8   2]
  ...
  [163 173 179]
  [173 184 192]
  [162 174 183]]

 [[170 102  39]
  [145  92  45]
  [ 97  63  41]
  ...
  [169 179 184]
  [179 189 191]
  [170 180 187]]

 [[177 107  38]
  [174 109  48]
  [149  93  43]
  ...
  [169 178 184]
  [159 168 171]
  [167 177 184]]]",0
"[[[ 55 140 188]
  [ 55 142 189]
  [ 52 144 192]
  ...
  [ 98 186 223]
  [ 95 186 223]
  [ 92 183 221]]

 [[ 56 141 189]
  [ 56 143 190]
  [ 54 146 193]
  ...
  [ 98 186 223]
  [ 96 187 224]
  [ 93 184 221]]

 [[ 58 143 191]
  [ 58 145 192]
  [ 56 148 195]
  ...
  [ 98 186 223]
  [ 94 185 222]
  [ 96 187 224]]

 ...

 [[ 52  43  64]
  [ 49  43  60]
  [ 84  70  72]
  ...
  [ 25  38  42]
  [ 23  29  34]
  [ 13  19  24]]

 [[ 44  30  46]
  [103  82  84]
  [160 137 132]
  ...
  [ 18  23  35]
  [ 24  35  39]
  [ 31  41  44]]

 [[ 18  18  36]
  [ 71  53  59]
  [ 96  65  66]
  ...
  [ 26  36  39]
  [ 17  25  29]
  [ 36  44  47]]]",0
"[[[ 92 148 207]
  [ 93 149 208]
  [ 95 151 210]
  ...
  [138 180 238]
  [137 180 237]
  [137 180 237]]

 [[ 92 148 207]
  [ 93 149 208]
  [ 95 151 210]
  ...
  [137 181 237]
  [137 180 237]
  [137 180 237]]

 [[ 92 148 207]
  [ 94 150 209]
  [ 96 151 211]
  ...
  [137 180 238]
  [137 180 237]
  [137 180 237]]

 ...

 [[104 151 206]
  [127 174 230]
  [115 162 218]
  ...
  [  0   8  39]
  [ 20  24  59]
  [  1   4  42]]

 [[108 155 211]
  [108 155 211]
  [109 156 212]
  ...
  [  4  23  55]
  [ 46  50  85]
  [  2   5  43]]

 [[115 162 218]
  [ 91 138 194]
  [107 154 210]
  ...
  [ 38  57  89]
  [ 49  53  87]
  [  0   3  41]]]",0
"[[[ 26  33  34]
  [ 33  38  42]
  [ 26  33  43]
  ...
  [ 75  92 106]
  [ 13  20  29]
  [  7  13  12]]

 [[ 44  52  64]
  [ 37  44  59]
  [ 43  50  70]
  ...
  [ 64  82  96]
  [ 18  26  34]
  [ 10  16  15]]

 [[ 27  36  58]
  [ 30  38  64]
  [ 26  33  64]
  ...
  [ 67  84  99]
  [ 25  36  45]
  [  3   9   8]]

 ...

 [[ 17  22  21]
  [ 20  25  24]
  [ 18  23  22]
  ...
  [ 22  28  26]
  [ 11  18  15]
  [  4   9   7]]

 [[ 19  22  22]
  [ 20  24  23]
  [ 23  28  27]
  ...
  [ 23  30  27]
  [ 11  17  14]
  [  2   7   5]]

 [[ 23  21  23]
  [ 20  20  22]
  [ 20  22  22]
  ...
  [ 23  28  26]
  [  9  14  12]
  [  3   5   5]]]",0
"[[[209 206 145]
  [213 209 155]
  [214 208 166]
  ...
  [154 143 139]
  [159 148 144]
  [137 126 122]]

 [[221 218 157]
  [212 208 154]
  [213 206 164]
  ...
  [164 153 149]
  [147 136 132]
  [137 126 122]]

 [[220 217 156]
  [202 198 145]
  [218 212 171]
  ...
  [153 142 138]
  [136 125 121]
  [133 123 119]]

 ...

 [[110  99  93]
  [100  85  80]
  [ 99  78  76]
  ...
  [ 93  77  69]
  [ 95  79  71]
  [111  95  88]]

 [[100  88  82]
  [ 90  74  70]
  [115  94  92]
  ...
  [ 85  69  63]
  [ 83  66  62]
  [ 86  69  66]]

 [[119 106 100]
  [126 108 103]
  [131 110 108]
  ...
  [ 56  40  38]
  [ 58  43  40]
  [ 62  46  44]]]",0
"[[[ 30  69 117]
  [ 30  69 118]
  [ 27  66 115]
  ...
  [ 26  68 137]
  [ 27  68 138]
  [ 28  70 139]]

 [[ 22  58 101]
  [ 22  58 100]
  [ 22  58 101]
  ...
  [ 41  87 155]
  [ 52  97 165]
  [ 50  96 164]]

 [[ 29  57  94]
  [ 27  55  91]
  [ 28  56  92]
  ...
  [ 43  93 161]
  [ 33  82 150]
  [ 34  83 150]]

 ...

 [[ 57 137 218]
  [ 53 134 217]
  [ 51 134 221]
  ...
  [ 35  89 163]
  [ 41  82 140]
  [  6  24  51]]

 [[ 48 126 205]
  [ 54 134 215]
  [ 56 137 221]
  ...
  [ 47  91 163]
  [ 42  77 136]
  [ 25  37  68]]

 [[ 65 142 218]
  [ 55 132 210]
  [ 55 134 216]
  ...
  [ 53  93 161]
  [ 30  64 124]
  [ 22  34  67]]]",0
